Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H4,2014,2014,2014,6,1,2,Export,818,Egypt,EGY,0,World,WLD,090122,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Decaffeinated",8,Weight in kilograms,5356,5356,51205,0
H4,2014,2014,2014,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,090122,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Decaffeinated",8,Weight in kilograms,2073394,2073394,26241963,0
H4,2014,2014,2014,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,090122,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Decaffeinated",8,Weight in kilograms,278643,278643,3524251,0
H4,2014,2014,2014,6,1,3,Re-Export,826,United Kingdom,GBR,0,World,WLD,090122,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Decaffeinated",8,Weight in kilograms,95024,95024,1372156,0
H4,2014,2014,2014,6,1,4,Re-Import,826,United Kingdom,GBR,0,World,WLD,090122,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Decaffeinated",8,Weight in kilograms,252074,252074,1430136,0
H4,2014,2014,2014,6,1,1,Import,842,USA,USA,0,World,WLD,090122,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Decaffeinated",8,Weight in kilograms,5919657,5919657,56684374,0
H4,2014,2014,2014,6,1,2,Export,842,USA,USA,0,World,WLD,090122,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Decaffeinated",8,Weight in kilograms,5174883,5174883,37503129,0
H4,2014,2014,2014,6,1,3,Re-Export,842,USA,USA,0,World,WLD,090122,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Decaffeinated",8,Weight in kilograms,354160,354160,2980431,0
H4,2014,2014,2014,6,1,1,Import,858,Uruguay,URY,0,World,WLD,090122,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Decaffeinated",8,Weight in kilograms,13467,13467,114659,0
H4,2014,2014,2014,6,1,2,Export,858,Uruguay,URY,0,World,WLD,090122,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Decaffeinated",8,Weight in kilograms,65,65,370,0
H4,2014,2014,2014,6,1,1,Import,882,Samoa,WSM,0,World,WLD,090122,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Decaffeinated",8,Weight in kilograms,20635,20635,51709,0
H4,2014,2014,2014,6,1,1,Import,894,Zambia,ZMB,0,World,WLD,090122,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Decaffeinated",8,Weight in kilograms,27957,27957,62728,0
H4,2014,2014,2014,6,1,2,Export,894,Zambia,ZMB,0,World,WLD,090122,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee roasted : // -- Decaffeinated",8,Weight in kilograms,1350,1350,12338,0
H3,2014,2014,2014,6,1,1,Import,204,Benin,BEN,0,World,WLD,090111,"Coffee, not roasted, not decaffeinated",8,Weight in kilograms,119058,119058,95338,0
H3,2014,2014,2014,6,1,2,Export,204,Benin,BEN,0,World,WLD,090111,"Coffee, not roasted, not decaffeinated",8,Weight in kilograms,200,200,201,0
H3,2014,2014,2014,6,1,1,Import,204,Benin,BEN,0,World,WLD,090112,"Coffee, not roasted, decaffeinated",8,Weight in kilograms,24276,24276,22660,0
H3,2014,2014,2014,6,1,1,Import,204,Benin,BEN,0,World,WLD,090121,"Coffee, roasted, not decaffeinated",8,Weight in kilograms,54452,54452,298357,0
H3,2014,2014,2014,6,1,1,Import,270,Gambia,GMB,0,World,WLD,090111,"Coffee, not roasted, not decaffeinated",8,Weight in kilograms,38248,38248,21522,0
H3,2014,2014,2014,6,1,1,Import,328,Guyana,GUY,0,World,WLD,090111,"Coffee, not roasted, not decaffeinated",8,Weight in kilograms,4250,4250,27084,0
H3,2014,2014,2014,6,1,1,Import,270,Gambia,GMB,0,World,WLD,090112,"Coffee, not roasted, decaffeinated",8,Weight in kilograms,247938,247938,146888,0
H3,2014,2014,2014,6,1,2,Export,270,Gambia,GMB,0,World,WLD,090112,"Coffee, not roasted, decaffeinated",8,Weight in kilograms,1051,1051,13338,0
H3,2014,2014,2014,6,1,3,Re-Export,270,Gambia,GMB,0,World,WLD,090112,"Coffee, not roasted, decaffeinated",8,Weight in kilograms,1051,1051,13338,0
H3,2014,2014,2014,6,1,1,Import,328,Guyana,GUY,0,World,WLD,090112,"Coffee, not roasted, decaffeinated",8,Weight in kilograms,616,616,10148,0
H3,2014,2014,2014,6,1,1,Import,270,Gambia,GMB,0,World,WLD,090121,"Coffee, roasted, not decaffeinated",8,Weight in kilograms,11725,11725,5271,0
H3,2014,2014,2014,6,1,1,Import,328,Guyana,GUY,0,World,WLD,090121,"Coffee, roasted, not decaffeinated",8,Weight in kilograms,203,203,97,0
H3,2014,2014,2014,6,1,1,Import,270,Gambia,GMB,0,World,WLD,090122,"Coffee, roasted, decaffeinated",8,Weight in kilograms,21461,21461,6317,0
H3,2014,2014,2014,6,1,2,Export,270,Gambia,GMB,0,World,WLD,090122,"Coffee, roasted, decaffeinated",8,Weight in kilograms,237,237,2867,0
H3,2014,2014,2014,6,1,3,Re-Export,270,Gambia,GMB,0,World,WLD,090122,"Coffee, roasted, decaffeinated",8,Weight in kilograms,237,237,2867,0
H3,2014,2014,2014,6,1,1,Import,328,Guyana,GUY,0,World,WLD,090122,"Coffee, roasted, decaffeinated",8,Weight in kilograms,359,359,4518,0
H3,2014,2014,2014,6,1,1,Import,384,Côte d'Ivoire,CIV,0,World,WLD,090111,"Coffee, not roasted, not decaffeinated",8,Weight in kilograms,182294,182294,438747,0
H3,2014,2014,2014,6,1,2,Export,384,Côte d'Ivoire,CIV,0,World,WLD,090111,"Coffee, not roasted, not decaffeinated",8,Weight in kilograms,68696528,68696528,115785195,0
H3,2014,2014,2014,6,1,1,Import,384,Côte d'Ivoire,CIV,0,World,WLD,090121,"Coffee, roasted, not decaffeinated",8,Weight in kilograms,97677,97677,1568480,0
H3,2014,2014,2014,6,1,2,Export,384,Côte d'Ivoire,CIV,0,World,WLD,090121,"Coffee, roasted, not decaffeinated",8,Weight in kilograms,7810,7810,7620,0
H3,2014,2014,2014,6,1,1,Import,384,Côte d'Ivoire,CIV,0,World,WLD,090122,"Coffee, roasted, decaffeinated",8,Weight in kilograms,4724,4724,124756,0
H3,2014,2014,2014,6,1,2,Export,384,Côte d'Ivoire,CIV,0,World,WLD,090122,"Coffee, roasted, decaffeinated",8,Weight in kilograms,101,101,1249,0
H3,2014,2014,2014,6,1,1,Import,478,Mauritania,MRT,0,World,WLD,090111,"Coffee, not roasted, not decaffeinated",8,Weight in kilograms,222408,222408,138293,0
H3,2014,2014,2014,6,1,1,Import,498,Rep. of Moldova,MDA,0,World,WLD,090111,"Coffee, not roasted, not decaffeinated",8,Weight in kilograms,8943,8943,81405,6
H3,2014,2014,2014,6,1,1,Import,478,Mauritania,MRT,0,World,WLD,090112,"Coffee, not roasted, decaffeinated",8,Weight in kilograms,13870,13870,12123,0
H3,2014,2014,2014,6,1,1,Import,498,Rep. of Moldova,MDA,0,World,WLD,090112,"Coffee, not roasted, decaffeinated",8,Weight in kilograms,212,212,1955,0
H3,2014,2014,2014,6,1,1,Import,478,Mauritania,MRT,0,World,WLD,090121,"Coffee, roasted, not decaffeinated",8,Weight in kilograms,45560,45560,25595,0
H3,2014,2014,2014,6,1,1,Import,498,Rep. of Moldova,MDA,0,World,WLD,090121,"Coffee, roasted, not decaffeinated",8,Weight in kilograms,456094,456094,3565591,0
H3,2014,2014,2014,6,1,2,Export,498,Rep. of Moldova,MDA,0,World,WLD,090121,"Coffee, roasted, not decaffeinated",8,Weight in kilograms,8550,8550,127029,0
H3,2014,2014,2014,6,1,3,Re-Export,498,Rep. of Moldova,MDA,0,World,WLD,090121,"Coffee, roasted, not decaffeinated",8,Weight in kilograms,7679,7679,104739,0
H3,2014,2014,2014,6,1,1,Import,478,Mauritania,MRT,0,World,WLD,090122,"Coffee, roasted, decaffeinated",8,Weight in kilograms,77601,77601,35095,0
H3,2014,2014,2014,6,1,1,Import,498,Rep. of Moldova,MDA,0,World,WLD,090122,"Coffee, roasted, decaffeinated",8,Weight in kilograms,2987,2987,46873,0
H3,2014,2014,2014,6,1,1,Import,500,Montserrat,MSR,0,World,WLD,090111,"Coffee, not roasted, not decaffeinated",8,Weight in kilograms,55,55,514,0
H3,2014,2014,2014,6,1,1,Import,508,Mozambique,MOZ,0,World,WLD,090111,"Coffee, not roasted, not decaffeinated",8,Weight in kilograms,25675,25675,177310,0
H3,2014,2014,2014,6,1,1,Import,500,Montserrat,MSR,0,World,WLD,090112,"Coffee, not roasted, decaffeinated",8,Weight in kilograms,195,195,3391,0
H3,2014,2014,2014,6,1,1,Import,508,Mozambique,MOZ,0,World,WLD,090112,"Coffee, not roasted, decaffeinated",8,Weight in kilograms,20865,20865,56660,0
H3,2014,2014,2014,6,1,1,Import,500,Montserrat,MSR,0,World,WLD,090121,"Coffee, roasted, not decaffeinated",8,Weight in kilograms,1562,1562,14631,0
H3,2014,2014,2014,6,1,1,Import,508,Mozambique,MOZ,0,World,WLD,090121,"Coffee, roasted, not decaffeinated",8,Weight in kilograms,124985,124985,1366350,0
H3,2014,2014,2014,6,1,1,Import,500,Montserrat,MSR,0,World,WLD,090122,"Coffee, roasted, decaffeinated",8,Weight in kilograms,1474,1474,4666,0
H3,2014,2014,2014,6,1,1,Import,508,Mozambique,MOZ,0,World,WLD,090122,"Coffee, roasted, decaffeinated",8,Weight in kilograms,22868,22868,158760,0
H3,2014,2014,2014,6,1,1,Import,562,Niger,NER,0,World,WLD,090111,"Coffee, not roasted, not decaffeinated",8,Weight in kilograms,84036,84036,55946,0
H3,2014,2014,2014,6,1,2,Export,562,Niger,NER,0,World,WLD,090111,"Coffee, not roasted, not decaffeinated",8,Weight in kilograms,26916,26916,11065,0
H3,2014,2014,2014,6,1,1,Import,562,Niger,NER,0,World,WLD,090121,"Coffee, roasted, not decaffeinated",8,Weight in kilograms,8411,8411,11916,0
H3,2014,2014,2014,6,1,1,Import,562,Niger,NER,0,World,WLD,090122,"Coffee, roasted, decaffeinated",8,Weight in kilograms,80,80,559,0
H3,2014,2014,2014,6,1,1,Import,678,Sao Tome and Principe,STP,0,World,WLD,090111,"Coffee, not roasted, not decaffeinated",8,Weight in kilograms,53,53,249,0
H3,2014,2014,2014,6,1,1,Import,686,Senegal,SEN,0,World,WLD,090111,"Coffee, not roasted, not decaffeinated",8,Weight in kilograms,205953,205953,114221,0
H3,2014,2014,2014,6,1,2,Export,686,Senegal,SEN,0,World,WLD,090111,"Coffee, not roasted, not decaffeinated",8,Weight in kilograms,9413,9413,35403,0
H3,2014,2014,2014,6,1,1,Import,678,Sao Tome and Principe,STP,0,World,WLD,090112,"Coffee, not roasted, decaffeinated",8,Weight in kilograms,565,565,8870,0
H3,2014,2014,2014,6,1,2,Export,678,Sao Tome and Principe,STP,0,World,WLD,090112,"Coffee, not roasted, decaffeinated",8,Weight in kilograms,940,940,3690,0
H3,2014,2014,2014,6,1,1,Import,686,Senegal,SEN,0,World,WLD,090112,"Coffee, not roasted, decaffeinated",8,Weight in kilograms,233221,233221,98166,0
H3,2014,2014,2014,6,1,2,Export,686,Senegal,SEN,0,World,WLD,090112,"Coffee, not roasted, decaffeinated",8,Weight in kilograms,246,246,1376,0
H3,2014,2014,2014,6,1,1,Import,678,Sao Tome and Principe,STP,0,World,WLD,090121,"Coffee, roasted, not decaffeinated",8,Weight in kilograms,1782,1782,16991,0
H3,2014,2014,2014,6,1,2,Export,678,Sao Tome and Principe,STP,0,World,WLD,090121,"Coffee, roasted, not decaffeinated",8,Weight in kilograms,9300,9300,33676,0
H3,2014,2014,2014,6,1,1,Import,686,Senegal,SEN,0,World,WLD,090121,"Coffee, roasted, not decaffeinated",8,Weight in kilograms,135110,135110,1093742,0
H3,2014,2014,2014,6,1,2,Export,686,Senegal,SEN,0,World,WLD,090121,"Coffee, roasted, not decaffeinated",8,Weight in kilograms,1080,1080,6061,0
H3,2014,2014,2014,6,1,1,Import,678,Sao Tome and Principe,STP,0,World,WLD,090122,"Coffee, roasted, decaffeinated",8,Weight in kilograms,669,669,16186,0
H3,2014,2014,2014,6,1,2,Export,678,Sao Tome and Principe,STP,0,World,WLD,090122,"Coffee, roasted, decaffeinated",8,Weight in kilograms,334,334,1631,0
H3,2014,2014,2014,6,1,1,Import,686,Senegal,SEN,0,World,WLD,090122,"Coffee, roasted, decaffeinated",8,Weight in kilograms,70,70,620,0
H3,2014,2014,2014,6,1,2,Export,686,Senegal,SEN,0,World,WLD,090122,"Coffee, roasted, decaffeinated",8,Weight in kilograms,5,5,72,0
H3,2014,2014,2014,6,1,1,Import,854,Burkina Faso,BFA,0,World,WLD,090111,"Coffee, not roasted, not decaffeinated",8,Weight in kilograms,82484,82484,26571,0
H3,2014,2014,2014,6,1,2,Export,854,Burkina Faso,BFA,0,World,WLD,090111,"Coffee, not roasted, not decaffeinated",8,Weight in kilograms,240300,240300,48117,0
H3,2014,2014,2014,6,1,3,Re-Export,854,Burkina Faso,BFA,0,World,WLD,090111,"Coffee, not roasted, not decaffeinated",8,Weight in kilograms,150,150,1620,0
H3,2014,2014,2014,6,1,1,Import,854,Burkina Faso,BFA,0,World,WLD,090112,"Coffee, not roasted, decaffeinated",8,Weight in kilograms,99648,99648,5259,0
H3,2014,2014,2014,6,1,1,Import,854,Burkina Faso,BFA,0,World,WLD,090121,"Coffee, roasted, not decaffeinated",8,Weight in kilograms,293412,293412,138073,0
H3,2014,2014,2014,6,1,2,Export,854,Burkina Faso,BFA,0,World,WLD,090121,"Coffee, roasted, not decaffeinated",8,Weight in kilograms,8,8,466,0
H3,2014,2014,2014,6,1,3,Re-Export,854,Burkina Faso,BFA,0,World,WLD,090121,"Coffee, roasted, not decaffeinated",8,Weight in kilograms,4,4,233,0
H3,2014,2014,2014,6,1,1,Import,854,Burkina Faso,BFA,0,World,WLD,090122,"Coffee, roasted, decaffeinated",8,Weight in kilograms,669890,669890,41038,0
H2,2014,2014,2014,6,1,1,Import,52,Barbados,BRB,0,World,WLD,090111,"Coffee, not roasted, not decaffeinated",8,Weight in kilograms,24111,24111,194959,0
H2,2014,2014,2014,6,1,2,Export,52,Barbados,BRB,0,World,WLD,090111,"Coffee, not roasted, not decaffeinated",8,Weight in kilograms,220,220,1402,0
H2,2014,2014,2014,6,1,3,Re-Export,52,Barbados,BRB,0,World,WLD,090111,"Coffee, not roasted, not decaffeinated",8,Weight in kilograms,50,50,296,0
H2,2014,2014,2014,6,1,1,Import,52,Barbados,BRB,0,World,WLD,090112,"Coffee, not roasted, decaffeinated",8,Weight in kilograms,20304,20304,150608,0
H2,2014,2014,2014,6,1,2,Export,52,Barbados,BRB,0,World,WLD,090112,"Coffee, not roasted, decaffeinated",8,Weight in kilograms,64,64,388,0
H2,2014,2014,2014,6,1,1,Import,52,Barbados,BRB,0,World,WLD,090121,"Coffee, roasted, not decaffeinated",8,Weight in kilograms,45638,45638,271804,0
H2,2014,2014,2014,6,1,2,Export,52,Barbados,BRB,0,World,WLD,090121,"Coffee, roasted, not decaffeinated",8,Weight in kilograms,95,95,3142,0
H2,2014,2014,2014,6,1,3,Re-Export,52,Barbados,BRB,0,World,WLD,090121,"Coffee, roasted, not decaffeinated",8,Weight in kilograms,95,95,3142,0
H2,2014,2014,2014,6,1,1,Import,52,Barbados,BRB,0,World,WLD,090122,"Coffee, roasted, decaffeinated",8,Weight in kilograms,32972,32972,187200,0
H2,2014,2014,2014,6,1,2,Export,52,Barbados,BRB,0,World,WLD,090122,"Coffee, roasted, decaffeinated",8,Weight in kilograms,335,335,6142,0
H2,2014,2014,2014,6,1,3,Re-Export,52,Barbados,BRB,0,World,WLD,090122,"Coffee, roasted, decaffeinated",8,Weight in kilograms,320,320,5901,0
